mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
147	147	439	0.5	1/4	1/4	6/8	2	1	V43/VI	e	i		V43/VI	V		43		VI			Mm7	1	1	-2, -5, -3, 1		-3	-2
147	147	879/2	1.5	3/8	3/8	6/8	2	1	VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
148	148	441	1.0	0	0	6/8	2	1	#viio6(2)	e	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
148	148	442	0.5	1/4	1/4	6/8	2	1	#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
148	148	885/2	1.5	3/8	3/8	6/8	2	1	V[V7	e	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
149	149	444	1.5	0	0	6/8	2	1	i	e	i	V	i	i							m	1	1	0, -3, 1		0	0
149	149	891/2	0.5	3/8	3/8	6/8	2	1	viio7/V	e	i	V	viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
149	149	446	1.0	1/2	1/2	6/8	2	1	V65/V	e	i	V	V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
150	150	447	1.5	0	0	6/8	2	1	V7	e	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
150	150	897/2	0.5	3/8	3/8	6/8	2	1	V(6)	e	i	V	V(6)	V			6				M	1	1	1, 5, -3		1	1
150	150	449	1.0	1/2	1/2	6/8	2	1	V(64)	e	i	V	V(64)	V			64				M	1	1	1, 0, -3		1	1
151	151	450	3.0	0	0	6/8	2	1	viio65/V	e	i	V	viio65/V	vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
152	152	453	1.5	0	0	6/8	2	1	V]	e	i	V	V	V							M	1	1	1, 5, 2		1	1
152	152	909/2	0.5	3/8	3/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
152	152	455	1.0	1/2	1/2	6/8	2	1	iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
153	153	456	0.5	0	0	6/8	2	1	#viio7	e	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
153	153	913/2	1.0	1/8	1/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
153	153	915/2	0.5	3/8	3/8	6/8	2	1	V7(9)	e	i		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
153	153	458	1.0	1/2	1/2	6/8	2	1	V43(9)	e	i		V43(9)	V		43	9				Mm7	1	1	2, -1, 1, 5	-4	1	2
154	154	459	0.5	0	0	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
154	154	919/2	1.0	1/8	1/8	6/8	2	1	V65/iv	e	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
154	154	921/2	0.5	3/8	3/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
154	154	461	1.0	1/2	1/2	6/8	2	1	iio64	e	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
155	155	462	0.5	0	0	6/8	2	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
155	155	925/2	0.5	1/8	1/8	6/8	2	1	V2	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
155	155	463	0.5	1/4	1/4	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
155	155	927/2	0.25	3/8	3/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
155	155	1855/4	0.25	7/16	7/16	6/8	2	1	ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
155	155	464	1.0	1/2	1/2	6/8	2	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
156	156	465	3.0	0	0	6/8	2	1	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
